card_name,card_id,image_id,image_index,image_url,filename,status
F.A. Turbo Charger,75059201,75059201,1,https://images.ygoprodeck.com/images/cards/75059201.jpg,75059201-f-a-turbo-charger.jpg,downloaded
F.A. Whip Crosser,49655592,49655592,1,https://images.ygoprodeck.com/images/cards/49655592.jpg,49655592-f-a-whip-crosser.jpg,downloaded
F.A. Pit Stop,38532954,38532954,1,https://images.ygoprodeck.com/images/cards/38532954.jpg,38532954-f-a-pit-stop.jpg,downloaded
F.A. Winners,69553552,69553552,1,https://images.ygoprodeck.com/images/cards/69553552.jpg,69553552-f-a-winners.jpg,downloaded
FA.I.ghting Spirit,28270534,28270534,1,https://images.ygoprodeck.com/images/cards/28270534.jpg,28270534-fa-i-ghting-spirit.jpg,downloaded
Fabled Ashenveil,12235475,12235475,1,https://images.ygoprodeck.com/images/cards/12235475.jpg,12235475-fabled-ashenveil.jpg,downloaded
Fabled Andwraith,9061682,9061682,1,https://images.ygoprodeck.com/images/cards/9061682.jpg,9061682-fabled-andwraith.jpg,downloaded
Fabled Dianaira,53199020,53199020,1,https://images.ygoprodeck.com/images/cards/53199020.jpg,53199020-fabled-dianaira.jpg,downloaded
Fabled Dyf,86840720,86840720,1,https://images.ygoprodeck.com/images/cards/86840720.jpg,86840720-fabled-dyf.jpg,downloaded
Fabled Gallabas,60434101,60434101,1,https://images.ygoprodeck.com/images/cards/60434101.jpg,60434101-fabled-gallabas.jpg,downloaded
Fabled Gammajin,94292987,94292987,1,https://images.ygoprodeck.com/images/cards/94292987.jpg,94292987-fabled-gammajin.jpg,downloaded
Fabled Grimro,24040093,24040093,1,https://images.ygoprodeck.com/images/cards/24040093.jpg,24040093-fabled-grimro.jpg,downloaded
Fabled Krus,19439119,19439119,1,https://images.ygoprodeck.com/images/cards/19439119.jpg,19439119-fabled-krus.jpg,downloaded
Fabled Kushano,97439806,97439806,1,https://images.ygoprodeck.com/images/cards/97439806.jpg,97439806-fabled-kushano.jpg,downloaded
Fabled Lurrie,97651498,97651498,1,https://images.ygoprodeck.com/images/cards/97651498.jpg,97651498-fabled-lurrie.jpg,downloaded
Fabled Leviathan,39477584,39477584,1,https://images.ygoprodeck.com/images/cards/39477584.jpg,39477584-fabled-leviathan.jpg,downloaded
Fabled Levilazebul,21281085,21281085,1,https://images.ygoprodeck.com/images/cards/21281085.jpg,21281085-fabled-levilazebul.jpg,downloaded
Fabled Marcosia,57630503,57630503,1,https://images.ygoprodeck.com/images/cards/57630503.jpg,57630503-fabled-marcosia.jpg,downloaded
Fabled Miztoji,8316661,8316661,1,https://images.ygoprodeck.com/images/cards/8316661.jpg,8316661-fabled-miztoji.jpg,downloaded
Fabled Oltro,49633574,49633574,1,https://images.ygoprodeck.com/images/cards/49633574.jpg,49633574-fabled-oltro.jpg,downloaded
Fabled Ragin,47395382,47395382,1,https://images.ygoprodeck.com/images/cards/47395382.jpg,47395382-fabled-ragin.jpg,downloaded
Fabled Raven,47217354,47217354,1,https://images.ygoprodeck.com/images/cards/47217354.jpg,47217354-fabled-raven.jpg,downloaded
Fabled Soulkius,72328962,72328962,1,https://images.ygoprodeck.com/images/cards/72328962.jpg,72328962-fabled-soulkius.jpg,downloaded
Fabled Realm's Revival,57775790,57775790,1,https://images.ygoprodeck.com/images/cards/57775790.jpg,57775790-fabled-realm-s-revival.jpg,downloaded
Fabled Topi,46833854,46833854,1,https://images.ygoprodeck.com/images/cards/46833854.jpg,46833854-fabled-topi.jpg,downloaded
Fabled Treason,55766177,55766177,1,https://images.ygoprodeck.com/images/cards/55766177.jpg,55766177-fabled-treason.jpg,downloaded
Fabled Valkyrus,54048462,54048462,1,https://images.ygoprodeck.com/images/cards/54048462.jpg,54048462-fabled-valkyrus.jpg,downloaded
Fabled Urustos,73040500,73040500,1,https://images.ygoprodeck.com/images/cards/73040500.jpg,73040500-fabled-urustos.jpg,downloaded
Face-Off,39276790,39276790,1,https://images.ygoprodeck.com/images/cards/39276790.jpg,39276790-face-off.jpg,downloaded
Face Card Fusion,29062925,29062925,1,https://images.ygoprodeck.com/images/cards/29062925.jpg,29062925-face-card-fusion.jpg,downloaded
Factory of 100 Machines,7030340,7030340,1,https://images.ygoprodeck.com/images/cards/7030340.jpg,7030340-factory-of-100-machines.jpg,downloaded
Fairy Archer,48742406,48742406,1,https://images.ygoprodeck.com/images/cards/48742406.jpg,48742406-fairy-archer.jpg,downloaded
Fairy Box,21598948,21598948,1,https://images.ygoprodeck.com/images/cards/21598948.jpg,21598948-fairy-box.jpg,downloaded
Fairy Archer Ingunar,44451698,44451698,1,https://images.ygoprodeck.com/images/cards/44451698.jpg,44451698-fairy-archer-ingunar.jpg,downloaded
Fairy Cheer Girl,51960178,51960178,1,https://images.ygoprodeck.com/images/cards/51960178.jpg,51960178-fairy-cheer-girl.jpg,downloaded
Fairy Guardian,22419772,22419772,1,https://images.ygoprodeck.com/images/cards/22419772.jpg,22419772-fairy-guardian.jpg,downloaded
Fairy Knight Ingunar,19684740,19684740,1,https://images.ygoprodeck.com/images/cards/19684740.jpg,19684740-fairy-knight-ingunar.jpg,downloaded
Fairy King Truesdale,45425051,45425051,1,https://images.ygoprodeck.com/images/cards/45425051.jpg,45425051-fairy-king-truesdale.jpg,downloaded
Fairy Dragon,20315854,20315854,1,https://images.ygoprodeck.com/images/cards/20315854.jpg,20315854-fairy-dragon.jpg,downloaded
Fairy King Albverdich,28290705,28290705,1,https://images.ygoprodeck.com/images/cards/28290705.jpg,28290705-fairy-king-albverdich.jpg,downloaded
Fairy Meteor Crush,97687912,97687912,1,https://images.ygoprodeck.com/images/cards/97687912.jpg,97687912-fairy-meteor-crush.jpg,downloaded
Fairy of the Fountain,81563416,81563416,1,https://images.ygoprodeck.com/images/cards/81563416.jpg,81563416-fairy-of-the-fountain.jpg,downloaded
Fairy of the Spring,20188127,20188127,1,https://images.ygoprodeck.com/images/cards/20188127.jpg,20188127-fairy-of-the-spring.jpg,downloaded
Fairy Tail - Luna,86937530,86937530,1,https://images.ygoprodeck.com/images/cards/86937530.jpg,86937530-fairy-tail-luna.jpg,downloaded
Fairy Tail - Rella,52022648,52022648,1,https://images.ygoprodeck.com/images/cards/52022648.jpg,52022648-fairy-tail-rella.jpg,downloaded
Fairy Tail - Matchgiru,19144622,19144622,1,https://images.ygoprodeck.com/images/cards/19144622.jpg,19144622-fairy-tail-matchgiru.jpg,downloaded
Fairy Tail - Sleeper,42921475,42921475,1,https://images.ygoprodeck.com/images/cards/42921475.jpg,42921475-fairy-tail-sleeper.jpg,downloaded
Fairy Tail - Snow,55623480,55623480,1,https://images.ygoprodeck.com/images/cards/55623480.jpg,55623480-fairy-tail-snow.jpg,downloaded
Fairy Tail - Wiccat,27632520,27632520,1,https://images.ygoprodeck.com/images/cards/27632520.jpg,27632520-fairy-tail-wiccat.jpg,downloaded
Fairy Tail - Rochka,65953423,65953423,1,https://images.ygoprodeck.com/images/cards/65953423.jpg,65953423-fairy-tail-rochka.jpg,downloaded
Fairy Tail Ball,56725612,56725612,1,https://images.ygoprodeck.com/images/cards/56725612.jpg,56725612-fairy-tail-ball.jpg,downloaded
Fairy Wind,73507661,73507661,1,https://images.ygoprodeck.com/images/cards/73507661.jpg,73507661-fairy-wind.jpg,downloaded
Fairy Tail Tales,91957038,91957038,1,https://images.ygoprodeck.com/images/cards/91957038.jpg,91957038-fairy-tail-tales.jpg,downloaded
Fairy Tale Prologue: Journey's Dawn,43236494,43236494,1,https://images.ygoprodeck.com/images/cards/43236494.jpg,43236494-fairy-tale-prologue-journey-s-dawn.jpg,downloaded
Fairy's Gift,68401546,68401546,1,https://images.ygoprodeck.com/images/cards/68401546.jpg,68401546-fairy-s-gift.jpg,downloaded
Fairy's Hand Mirror,17653779,17653779,1,https://images.ygoprodeck.com/images/cards/17653779.jpg,17653779-fairy-s-hand-mirror.jpg,downloaded
Fairyant the Circular Sorcerer,53416326,53416326,1,https://images.ygoprodeck.com/images/cards/53416326.jpg,53416326-fairyant-the-circular-sorcerer.jpg,downloaded
Fairywitch,37160778,37160778,1,https://images.ygoprodeck.com/images/cards/37160778.jpg,37160778-fairywitch.jpg,downloaded
Faith Bird,75582395,75582395,1,https://images.ygoprodeck.com/images/cards/75582395.jpg,75582395-faith-bird.jpg,downloaded
"Faisan, Hunting Scout of the Deep Forest",86038337,86038337,1,https://images.ygoprodeck.com/images/cards/86038337.jpg,86038337-faisan-hunting-scout-of-the-deep-forest.jpg,downloaded
Fake Explosion,41234315,41234315,1,https://images.ygoprodeck.com/images/cards/41234315.jpg,41234315-fake-explosion.jpg,downloaded
Fake Feather,22628574,22628574,1,https://images.ygoprodeck.com/images/cards/22628574.jpg,22628574-fake-feather.jpg,downloaded
Fake Hero,78387742,78387742,1,https://images.ygoprodeck.com/images/cards/78387742.jpg,78387742-fake-hero.jpg,downloaded
Fake Trap,3027001,3027001,1,https://images.ygoprodeck.com/images/cards/3027001.jpg,3027001-fake-trap.jpg,downloaded
Falchion Beta,86170989,86170989,1,https://images.ygoprodeck.com/images/cards/86170989.jpg,86170989-falchion-beta.jpg,downloaded
Fallen Angel of Roses,49674183,49674183,1,https://images.ygoprodeck.com/images/cards/49674183.jpg,49674183-fallen-angel-of-roses.jpg,downloaded
Fallen Angel of the Golden Land,43143567,43143567,1,https://images.ygoprodeck.com/images/cards/43143567.jpg,43143567-fallen-angel-of-the-golden-land.jpg,downloaded
Fallen of Albaz,68468459,68468459,1,https://images.ygoprodeck.com/images/cards/68468459.jpg,68468459-fallen-of-albaz.jpg,downloaded
Fallen of Argyros,82090807,82090807,1,https://images.ygoprodeck.com/images/cards/82090807.jpg,82090807-fallen-of-argyros.jpg,downloaded
Fallen of the Tistina,87498729,87498729,1,https://images.ygoprodeck.com/images/cards/87498729.jpg,87498729-fallen-of-the-tistina.jpg,downloaded
Fallen of the White Dragon,73819701,73819701,1,https://images.ygoprodeck.com/images/cards/73819701.jpg,73819701-fallen-of-the-white-dragon.jpg,downloaded
Fallen Angel in Darkness,93023136,93023136,1,https://images.ygoprodeck.com/images/cards/93023136.jpg,93023136-fallen-angel-in-darkness.jpg,downloaded
Fallen Paradise,13301895,13301895,1,https://images.ygoprodeck.com/images/cards/13301895.jpg,13301895-fallen-paradise.jpg,downloaded
Fallen Paradise of the Sacred Beasts,65861210,65861210,1,https://images.ygoprodeck.com/images/cards/65861210.jpg,65861210-fallen-paradise-of-the-sacred-beasts.jpg,downloaded
Falling Current,26099457,26099457,1,https://images.ygoprodeck.com/images/cards/26099457.jpg,26099457-falling-current.jpg,downloaded
Fallin' Cheatah,59011257,59011257,1,https://images.ygoprodeck.com/images/cards/59011257.jpg,59011257-fallin-cheatah.jpg,downloaded
Fallen Sanctuary,90312154,90312154,1,https://images.ygoprodeck.com/images/cards/90312154.jpg,90312154-fallen-sanctuary.jpg,downloaded
Familiar Knight,89731911,89731911,1,https://images.ygoprodeck.com/images/cards/89731911.jpg,89731911-familiar-knight.jpg,downloaded
Falling Down,32919136,32919136,1,https://images.ygoprodeck.com/images/cards/32919136.jpg,32919136-falling-down.jpg,downloaded
Familiar-Possessed - Aussa,31887905,31887906,2,https://images.ygoprodeck.com/images/cards/31887906.jpg,31887906-alt2-familiar-possessed-aussa.jpg,downloaded
Familiar-Possessed - Dharc,21390858,21390858,1,https://images.ygoprodeck.com/images/cards/21390858.jpg,21390858-familiar-possessed-dharc.jpg,downloaded
Familiar-Possessed - Aussa,31887905,31887905,1,https://images.ygoprodeck.com/images/cards/31887905.jpg,31887905-familiar-possessed-aussa.jpg,downloaded
Familiar-Possessed - Eria,68881649,68881649,1,https://images.ygoprodeck.com/images/cards/68881649.jpg,68881649-familiar-possessed-eria.jpg,downloaded
Familiar-Possessed - Eria,68881649,68881650,2,https://images.ygoprodeck.com/images/cards/68881650.jpg,68881650-alt2-familiar-possessed-eria.jpg,downloaded
Familiar-Possessed - Hiita,4376658,4376658,1,https://images.ygoprodeck.com/images/cards/4376658.jpg,4376658-familiar-possessed-hiita.jpg,downloaded
Familiar-Possessed - Hiita,4376658,4376659,2,https://images.ygoprodeck.com/images/cards/4376659.jpg,4376659-alt2-familiar-possessed-hiita.jpg,downloaded
Familiar-Possessed - Lyna,40542825,40542825,1,https://images.ygoprodeck.com/images/cards/40542825.jpg,40542825-familiar-possessed-lyna.jpg,downloaded
Familiar-Possessed - Lyna,40542825,40542826,2,https://images.ygoprodeck.com/images/cards/40542826.jpg,40542826-alt2-familiar-possessed-lyna.jpg,downloaded
Familiar-Possessed - Wynn,31764353,31764353,1,https://images.ygoprodeck.com/images/cards/31764353.jpg,31764353-familiar-possessed-wynn.jpg,downloaded
"Fandora, the Flying Fighting Furtress",26162470,26162470,1,https://images.ygoprodeck.com/images/cards/26162470.jpg,26162470-fandora-the-flying-fighting-furtress.jpg,downloaded
"Fandora, the Flying Furtress",64400161,64400161,1,https://images.ygoprodeck.com/images/cards/64400161.jpg,64400161-fandora-the-flying-furtress.jpg,downloaded
Fantastic Striborg,79176962,79176962,1,https://images.ygoprodeck.com/images/cards/79176962.jpg,79176962-fantastic-striborg.jpg,downloaded
Fantastical Dragon Phantazmay,78661338,78661338,1,https://images.ygoprodeck.com/images/cards/78661338.jpg,78661338-fantastical-dragon-phantazmay.jpg,downloaded
Familiar-Possessed - Wynn,31764353,31764354,2,https://images.ygoprodeck.com/images/cards/31764354.jpg,31764354-alt2-familiar-possessed-wynn.jpg,downloaded
Fantastical Dragon Phantazmay,78661338,78661339,2,https://images.ygoprodeck.com/images/cards/78661339.jpg,78661339-alt2-fantastical-dragon-phantazmay.jpg,downloaded
"Farfa, Malebranche of the Burning Abyss",36553319,36553319,1,https://images.ygoprodeck.com/images/cards/36553319.jpg,36553319-farfa-malebranche-of-the-burning-abyss.jpg,downloaded
Farewelcome Labrynth,32785578,32785578,1,https://images.ygoprodeck.com/images/cards/32785578.jpg,32785578-farewelcome-labrynth.jpg,downloaded
Farm Delivery,27001740,27001740,1,https://images.ygoprodeck.com/images/cards/27001740.jpg,27001740-farm-delivery.jpg,downloaded
FaSolfachord Fancia,54100561,54100561,1,https://images.ygoprodeck.com/images/cards/54100561.jpg,54100561-fasolfachord-fancia.jpg,downloaded
Fata Dragna,41763141,41763141,1,https://images.ygoprodeck.com/images/cards/41763141.jpg,41763141-fata-dragna.jpg,downloaded
Fatal Abacus,77910045,77910045,1,https://images.ygoprodeck.com/images/cards/77910045.jpg,77910045-fatal-abacus.jpg,downloaded
Fateful Hour,786906,786906,1,https://images.ygoprodeck.com/images/cards/786906.jpg,786906-fateful-hour.jpg,downloaded
Faustian Bargain,68396778,68396778,1,https://images.ygoprodeck.com/images/cards/68396778.jpg,68396778-faustian-bargain.jpg,downloaded
Favorite Contact,75047173,75047173,1,https://images.ygoprodeck.com/images/cards/75047173.jpg,75047173-favorite-contact.jpg,downloaded
Fateful Adventure,39568067,39568067,1,https://images.ygoprodeck.com/images/cards/39568067.jpg,39568067-fateful-adventure.jpg,downloaded
Favorite Hero,11881272,11881272,1,https://images.ygoprodeck.com/images/cards/11881272.jpg,11881272-favorite-hero.jpg,downloaded
Favorite HERO Flame Wingman,13243124,13243124,1,https://images.ygoprodeck.com/images/cards/13243124.jpg,13243124-favorite-hero-flame-wingman.jpg,downloaded
Fear from the Dark,34193084,34193084,1,https://images.ygoprodeck.com/images/cards/34193084.jpg,34193084-fear-from-the-dark.jpg,downloaded
Feather Shot,19394153,19394153,1,https://images.ygoprodeck.com/images/cards/19394153.jpg,19394153-feather-shot.jpg,downloaded
Favorite HERO Shining Flare Wingman,87758525,87758525,1,https://images.ygoprodeck.com/images/cards/87758525.jpg,87758525-favorite-hero-shining-flare-wingman.jpg,downloaded
Feast of the Wild LV5,55416843,55416843,1,https://images.ygoprodeck.com/images/cards/55416843.jpg,55416843-feast-of-the-wild-lv5.jpg,downloaded
Feather Wind,71060915,71060915,1,https://images.ygoprodeck.com/images/cards/71060915.jpg,71060915-feather-wind.jpg,downloaded
Feedback Warrior,50785356,50785356,1,https://images.ygoprodeck.com/images/cards/50785356.jpg,50785356-feedback-warrior.jpg,downloaded
"Feedran, the Winds of Mischief",92597893,92597893,1,https://images.ygoprodeck.com/images/cards/92597893.jpg,92597893-feedran-the-winds-of-mischief.jpg,downloaded
Featherizer,32271987,32271987,1,https://images.ygoprodeck.com/images/cards/32271987.jpg,32271987-featherizer.jpg,downloaded
"Felis, Lightsworn Archer",73176465,73176465,1,https://images.ygoprodeck.com/images/cards/73176465.jpg,73176465-felis-lightsworn-archer.jpg,downloaded
Felgrand Dragon,3954901,3954901,1,https://images.ygoprodeck.com/images/cards/3954901.jpg,3954901-felgrand-dragon.jpg,downloaded
Fencing Fire Ferret,97396380,97396380,1,https://images.ygoprodeck.com/images/cards/97396380.jpg,97396380-fencing-fire-ferret.jpg,downloaded
Fenghuang,50866755,50866755,1,https://images.ygoprodeck.com/images/cards/50866755.jpg,50866755-fenghuang.jpg,downloaded
Fengli the Soldrapom,35311929,35311929,1,https://images.ygoprodeck.com/images/cards/35311929.jpg,35311929-fengli-the-soldrapom.jpg,downloaded
Fengsheng Mirror,37406863,37406863,1,https://images.ygoprodeck.com/images/cards/37406863.jpg,37406863-fengsheng-mirror.jpg,downloaded
Fenrir,218704,218704,1,https://images.ygoprodeck.com/images/cards/218704.jpg,218704-fenrir.jpg,downloaded
Feral Imp,41392891,41392891,1,https://images.ygoprodeck.com/images/cards/41392891.jpg,41392891-feral-imp.jpg,downloaded
Ferret Flames,31044787,31044787,1,https://images.ygoprodeck.com/images/cards/31044787.jpg,31044787-ferret-flames.jpg,downloaded
Ferocious Flame Swordsman,98642179,98642179,1,https://images.ygoprodeck.com/images/cards/98642179.jpg,98642179-ferocious-flame-swordsman.jpg,downloaded
Festiballoon,6696168,6696168,1,https://images.ygoprodeck.com/images/cards/6696168.jpg,6696168-festiballoon.jpg,downloaded
Fiber Jar,78706415,78706415,1,https://images.ygoprodeck.com/images/cards/78706415.jpg,78706415-fiber-jar.jpg,downloaded
Fenrir the Nordic Wolf,91697229,91697229,1,https://images.ygoprodeck.com/images/cards/91697229.jpg,91697229-fenrir-the-nordic-wolf.jpg,downloaded
Field Barrier,7153114,7153114,1,https://images.ygoprodeck.com/images/cards/7153114.jpg,7153114-field-barrier.jpg,downloaded
Fiend Comedian,81172176,81172176,1,https://images.ygoprodeck.com/images/cards/81172176.jpg,81172176-fiend-comedian.jpg,downloaded
Field-Commander Rahz,89529919,89529919,1,https://images.ygoprodeck.com/images/cards/89529919.jpg,89529919-field-commander-rahz.jpg,downloaded
Fiend Comedian,81172176,81172177,2,https://images.ygoprodeck.com/images/cards/81172177.jpg,81172177-alt2-fiend-comedian.jpg,downloaded
